pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,itl,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"ZE1 0QH","ZE1  0QH","ZE1 0QH","198101","","0","446208","1142163","1","S00129135","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012401","S02002324","S34002499","S03000037","S99999999","S99999999","5","7C2",60.161327,-1.169328,"S99999999","S99999999","S23000009",1774,"S99999999","S99999999"
"ZE1 0QJ","ZE1  0QJ","ZE1 0QJ","198001","","0","446994","1141168","1","S00129043","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012399","S02002324","S34002513","S03000037","S99999999","S99999999","5","8C2",60.152305,-1.155398,"S99999999","S99999999","S23000009",4249,"S99999999","S99999999"
"ZE1 0QL","ZE1  0QL","ZE1 0QL","198001","199512","0","447000","1141330","8","S00129132","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012395","S02002324","S34002513","S03000037","S99999999","S99999999","5","1A4",60.153758,-1.155253,"S99999999","S99999999","S23000009",4605,"S99999999","S99999999"
"ZE1 0QN","ZE1  0QN","ZE1 0QN","198001","","0","446954","1141161","1","S00129043","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012399","S02002324","S34002513","S03000037","S99999999","S99999999","5","8C2",60.152246,-1.156120,"S99999999","S99999999","S23000009",4249,"S99999999","S99999999"
"ZE1 0QP","ZE1  0QP","ZE1 0QP","199512","199606","1","447230","1141420","8","S00129062","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012398","S02002324","S34002513","S03000037","S99999999","S99999999","5","5B2",60.154540,-1.151090,"S99999999","S99999999","S23000009",4073,"S99999999","S99999999"
"ZE1 0QQ","ZE1  0QQ","ZE1 0QQ","198001","","0","446848","1141194","1","S00129044","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012399","S02002324","S34002520","S03000037","S99999999","S99999999","5","8C2",60.152555,-1.158021,"S99999999","S99999999","S23000009",4249,"S99999999","S99999999"
"ZE1 0QR","ZE1  0QR","ZE1 0QR","198001","","0","446853","1141065","1","S00129131","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012395","S02002324","S34002498","S03000037","S99999999","S99999999","5","8D3",60.151396,-1.157961,"S99999999","S99999999","S23000009",4605,"S99999999","S99999999"
"ZE1 0QS","ZE1  0QS","ZE1 0QS","198001","","0","446864","1140969","1","S00129131","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012395","S02002324","S34002498","S03000037","S99999999","S99999999","5","8D3",60.150543,-1.157792,"S99999999","S99999999","S23000009",4605,"S99999999","S99999999"
"ZE1 0QT","ZE1  0QT","ZE1 0QT","198001","","0","446893","1141092","1","S00129044","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012399","S02002324","S34002520","S03000037","S99999999","S99999999","5","8C2",60.151634,-1.157234,"S99999999","S99999999","S23000009",4249,"S99999999","S99999999"
"ZE1 0QU","ZE1  0QU","ZE1 0QU","199612","200006","0","446461","1143038","1","S00129140","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012401","S02002324","S34000594","S03000037","S99999999","S99999999","5","7C3",60.169154,-1.164571,"S99999999","S99999999","S23000009",1774,"S99999999","S99999999"
"ZE1 0QW","ZE1  0QW","ZE1 0QW","198108","","0","446600","1142308","1","S00129137","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012401","S02002324","S34002499","S03000037","S99999999","S99999999","5","8A2",60.162584,-1.162233,"S99999999","S99999999","S23000009",1774,"S99999999","S99999999"
"ZE1 0QX","ZE1  0QX","ZE1 0QX","198001","","0","446883","1140885","1","S00129042","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012395","S02002324","S34002498","S03000037","S99999999","S99999999","5","8A2",60.149777,-1.157462,"S99999999","S99999999","S23000009",4605,"S99999999","S99999999"
"ZE1 0QY","ZE1  0QY","ZE1 0QY","199912","","0","445576","1141958","1","S00129140","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012401","S02002324","S34000595","S03000037","S99999999","S99999999","5","7C3",60.159557,-1.180758,"S99999999","S99999999","S23000009",1774,"S99999999","S99999999"
"ZE1 0QZ","ZE1  0QZ","ZE1 0QZ","199405","","0","447218","1140996","1","S00129045","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012395","S02002324","S34002498","S03000037","S99999999","S99999999","5","5B2",60.150735,-1.151404,"S99999999","S99999999","S23000009",4605,"S99999999","S99999999"
"ZE1 0RA","ZE1  0RA","ZE1 0RA","198001","","0","446760","1141004","1","S00129042","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012395","S02002324","S34002498","S03000037","S99999999","S99999999","5","8A2",60.150869,-1.159657,"S99999999","S99999999","S23000009",4605,"S99999999","S99999999"
"ZE1 0RB","ZE1  0RB","ZE1 0RB","198001","","0","447106","1141073","1","S00129045","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012395","S02002324","S34002498","S03000037","S99999999","S99999999","5","5B2",60.151439,-1.153403,"S99999999","S99999999","S23000009",4605,"S99999999","S99999999"
"ZE1 0RD","ZE1  0RD","ZE1 0RD","198001","","0","446607","1140687","1","S00129041","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","1C3",60.148040,-1.162484,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RE","ZE1  0RE","ZE1 0RE","198001","","0","446234","1140528","1","S00129102","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012393","S02002323","S34002522","S03000037","S99999999","S99999999","5","1B3",60.146645,-1.169230,"S99999999","S99999999","S23000009",4778,"S99999999","S99999999"
"ZE1 0RF","ZE1  0RF","ZE1 0RF","198001","","0","446175","1140943","1","S00129036","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012393","S02002323","S34002522","S03000037","S99999999","S99999999","5","1A4",60.150378,-1.170198,"S99999999","S99999999","S23000009",4778,"S99999999","S99999999"
"ZE1 0RG","ZE1  0RG","ZE1 0RG","198001","","0","446197","1140774","1","S00129036","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012393","S02002323","S34002522","S03000037","S99999999","S99999999","5","1A4",60.148858,-1.169840,"S99999999","S99999999","S23000009",4778,"S99999999","S99999999"
"ZE1 0RH","ZE1  0RH","ZE1 0RH","198001","","0","446600","1140437","1","S00129041","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","1C3",60.145796,-1.162667,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RJ","ZE1  0RJ","ZE1 0RJ","198001","","0","446550","1140467","1","S00129041","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","1C3",60.146071,-1.163561,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RL","ZE1  0RL","ZE1 0RL","198001","","0","446439","1140136","1","S00129129","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","1A1",60.143103,-1.165628,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RN","ZE1  0RN","ZE1 0RN","198001","","0","446614","1140024","1","S00129129","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","1A1",60.142087,-1.162509,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RP","ZE1  0RP","ZE1 0RP","198001","","0","446152","1140847","1","S00129036","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012393","S02002323","S34002522","S03000037","S99999999","S99999999","5","1A4",60.149528,-1.170641,"S99999999","S99999999","S23000009",4778,"S99999999","S99999999"
"ZE1 0RQ","ZE1  0RQ","ZE1 0RQ","198001","","0","445735","1140103","1","S00129034","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012392","S02002323","S34002522","S03000037","S99999999","S99999999","5","1B1",60.142886,-1.178310,"S99999999","S99999999","S23000009",4504,"S99999999","S99999999"
"ZE1 0RR","ZE1  0RR","ZE1 0RR","198001","","0","445326","1139727","1","S00129101","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012391","S02002323","S34002501","S03000037","S99999999","S99999999","8","1A1",60.139565,-1.185764,"S99999999","S99999999","S23000009",4916,"S99999999","S99999999"
"ZE1 0RS","ZE1  0RS","ZE1 0RS","198001","","0","446502","1140483","1","S00129039","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","8D1",60.146220,-1.164421,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RT","ZE1  0RT","ZE1 0RT","198001","","0","446475","1140354","1","S00129086","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","8D1",60.145056,-1.164930,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RU","ZE1  0RU","ZE1 0RU","198001","","0","446442","1140377","1","S00129038","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","7A1",60.145276,-1.165526,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RW","ZE1  0RW","ZE1 0RW","198001","","0","446401","1140429","1","S00129038","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","7A1",60.145747,-1.166252,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RX","ZE1  0RX","ZE1 0RX","198001","","0","446375","1140501","1","S00129040","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","8B2",60.146396,-1.166704,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RY","ZE1  0RY","ZE1 0RY","198001","","0","446442","1140574","1","S00129040","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012394","S02002323","S34002510","S03000037","S99999999","S99999999","5","8B2",60.147035,-1.165474,"S99999999","S99999999","S23000009",2715,"S99999999","S99999999"
"ZE1 0RZ","ZE1  0RZ","ZE1 0RZ","198001","","0","446187","1140689","1","S00129036","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012393","S02002323","S34002522","S03000037","S99999999","S99999999","5","1A4",60.148096,-1.170040,"S99999999","S99999999","S23000009",4778,"S99999999","S99999999"
"ZE1 0SA","ZE1  0SA","ZE1 0SA","198001","","0","446369","1140270","1","S00129037","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012393","S02002323","S34002510","S03000037","S99999999","S99999999","5","1B3",60.144323,-1.166864,"S99999999","S99999999","S23000009",4778,"S99999999","S99999999"
"ZE1 0SB","ZE1  0SB","ZE1 0SB","198001","","0","446298","1140399","1","S00129033","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012393","S02002323","S34002510","S03000037","S99999999","S99999999","5","8A2",60.145480,-1.168107,"S99999999","S99999999","S23000009",4778,"S99999999","S99999999"
"ZE1 0SD","ZE1  0SD","ZE1 0SD","198801","","0","446210","1140188","1","S00129128","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012393","S02002323","S34002522","S03000037","S99999999","S99999999","5","8A2",60.143605,-1.169746,"S99999999","S99999999","S23000009",4778,"S99999999","S99999999"
